PDS_acc	target_acc	biosample_acc	gencoll_acc
PDS000072036.1	PDT000842847.1	SAMN16123414	GCA_014672955.1
PDS000072036.1	PDT000842848.1	SAMN16123415	GCA_014673145.1
PDS000067074.1	PDT000816153.1	SAMN15689518	GCA_014235365.1
PDS000067074.1	PDT000816154.1	SAMN15689519	GCA_014235375.1
PDS000066320.1	PDT000801659.1	SAMN15595427	GCA_013913365.1
PDS000066320.1	PDT000801661.1	SAMN15595426	GCA_013913385.1
PDS000066323.1	PDT000801637.1	SAMN15595453	GCA_013912925.1
PDS000066323.1	PDT000801653.1	SAMN15595432	GCA_013913245.1
PDS000077997.1	PDT000923227.1	SAMN16982821	GCA_016337565.1
PDS000077997.1	PDT000923409.1	SAMN16982625	GCA_016341205.1
PDS000078005.1	PDT000923324.1	SAMN16982719	GCA_016339505.1
PDS000078005.1	PDT000923325.1	SAMN16982720	GCA_016339525.1
PDS000112108.1	PDT001087779.1	SAMN20032866	GCA_021651415.1
PDS000112108.1	PDT001344495.1	SAMN27566170	GCA_023939985.1
PDS000078007.1	PDT000923309.1	SAMN16982740	GCA_016339205.1
PDS000078007.1	PDT000923391.1	SAMN16982643	GCA_016340845.1
PDS000112091.1	PDT000903912.1	SAMN11285143	GCA_015733525.1
PDS000112091.1	PDT001344359.1	SAMN27565654	GCA_023943815.1
PDS000078008.1	PDT000923305.1	SAMN16982742	GCA_016339125.1
PDS000078008.1	PDT000923431.1	SAMN16982603	GCA_016341645.1
PDS000077992.1	PDT000923228.1	SAMN16982825	GCA_016337585.1
PDS000077992.1	PDT000923297.1	SAMN16982751	GCA_016338965.1
PDS000078000.1	PDT000923294.1	SAMN16982755	GCA_016338905.1
PDS000078000.1	PDT000923519.1	SAMN16982697	GCA_016344085.1
PDS000078020.1	PDT000923262.1	SAMN16982785	GCA_016338265.1
PDS000078020.1	PDT000923265.1	SAMN16982786	GCA_016338325.1
PDS000112092.1	PDT000915702.1	SAMN12220663	GCA_016012055.1
PDS000112092.1	PDT001344363.1	SAMN27565651	GCA_023943695.1
PDS000078004.1	PDT000923240.1	SAMN16982810	GCA_016337825.1
PDS000078004.1	PDT000923241.1	SAMN16982811	GCA_016337845.1
PDS000076793.3	PDT000915701.1	SAMN12220664	GCA_016012035.1
PDS000076793.3	PDT000923238.1	SAMN16982812	GCA_016337785.1
PDS000078023.1	PDT000923233.1	SAMN16982818	GCA_016337685.1
PDS000078023.1	PDT000923343.1	SAMN16982688	GCA_016339885.1
PDS000052960.6	PDT000767706.1	SAMEA2591662	NULL
PDS000052960.6	PDT000767707.1	SAMEA2591663	NULL
PDS000077998.1	PDT000923224.1	SAMN16982824	GCA_016337505.1
PDS000077998.1	PDT000923226.1	SAMN16982823	GCA_016337545.1
PDS000078025.1	PDT000923221.1	SAMN16982827	GCA_016337445.1
PDS000078025.1	PDT000923225.1	SAMN16982826	GCA_016337525.1
PDS000077566.1	PDT000915848.1	SAMN11285170	GCA_016091315.1
PDS000077566.1	PDT000915863.1	SAMN11285155	GCA_016091615.1
PDS000077567.1	PDT000915836.1	SAMN11285187	GCA_016091075.1
PDS000077567.1	PDT000915844.1	SAMN11285176	GCA_016091225.1
PDS000081757.2	PDT000915820.1	SAMN11285211	GCA_016090735.1
PDS000081757.2	PDT000977684.1	SAMN17965026	GCA_017153715.1
PDS000077560.1	PDT000915752.1	SAMN16776086	GCA_016055785.1
PDS000077560.1	PDT000915753.1	SAMN16776085	GCA_016055845.1
PDS000077555.1	PDT000915661.1	SAMN13622155	GCA_016011235.1
PDS000077555.1	PDT000915758.1	SAMN12220619	GCA_016089535.1
PDS000076782.3	PDT000915658.1	SAMN13622156	GCA_016011175.1
PDS000076782.3	PDT000923433.1	SAMN16982600	GCA_016341685.1
PDS000053010.6	PDT000915657.1	SAMN13622159	GCA_016011155.1
PDS000053010.6	PDT000923488.1	SAMN16982543	GCA_016343445.1
PDS000077556.1	PDT000915655.1	SAMN13622161	GCA_016011115.1
PDS000077556.1	PDT000915677.1	SAMN12220686	GCA_016011555.1
PDS000077561.1	PDT000915653.1	SAMN13622163	GCA_016011075.1
PDS000077561.1	PDT000915726.1	SAMN12220638	GCA_016012535.1
PDS000101950.1	PDT001211752.1	SAMN22305135	NULL
PDS000101950.1	PDT001211784.1	SAMN22305106	NULL
PDS000101724.1	PDT001210115.1	SAMN17024996	GCA_021599025.1
PDS000101724.1	PDT001210284.1	SAMN17024931	GCA_021595325.1
PDS000097991.1	PDT001157480.4	SAMN22404333	GCA_021645065.1
PDS000097991.1	PDT001164039.1	SAMN22568477	GCA_021642885.1
PDS000098882.1	PDT001171794.2	SAMN22889899	GCA_021642465.1
PDS000098882.1	PDT001175557.1	SAMN23168015	GCA_021614475.1
PDS000101725.1	PDT001210181.1	SAMN17024958	GCA_021597745.1
PDS000101725.1	PDT001210271.1	SAMN17024966	GCA_021595705.1
PDS000099427.1	PDT001178246.1	SAMN23286164	GCA_021614335.1
PDS000099427.1	PDT001178254.1	SAMN23286148	GCA_021614315.1
PDS000101951.1	PDT001211656.1	SAMN16632643	NULL
PDS000101951.1	PDT001211682.1	SAMN16632691	GCA_021593125.1
PDS000109571.1	PDT001218146.1	SAMEA8218399	GCA_021591085.1
PDS000109571.1	PDT001306261.1	SAMEA12790354	GCA_023347635.1
PDS000100728.1	PDT001198185.1	SAMD00397925	GCA_021603985.1
PDS000100728.1	PDT001198189.1	SAMD00397929	GCA_021603935.1
PDS000101960.1	PDT001211925.1	SAMN12125856	GCA_021591345.1
PDS000101960.1	PDT001211927.1	SAMN12125857	GCA_021591305.1
PDS000102763.1	PDT001221969.1	SAMN16203175	GCA_021589205.1
PDS000102763.1	PDT001222072.1	SAMN17290549	GCA_021587165.1
PDS000101972.1	PDT000663367.1	SAMN13698088	GCA_009833435.1
PDS000101972.1	PDT001211856.1	SAMN12125820	GCA_021592225.1
PDS000101715.1	PDT001210139.1	SAMN17025018	GCA_021598585.1
PDS000101715.1	PDT001210142.1	SAMN17025015	GCA_021598525.1
PDS000098883.1	PDT001171792.1	SAMN22889902	GCA_021642485.1
PDS000098883.1	PDT001175554.1	SAMN23168018	GCA_021614495.1
PDS000100722.1	PDT001198181.1	SAMD00397921	GCA_021604025.1
PDS000100722.1	PDT001198182.1	SAMD00397922	GCA_021610165.1
PDS000101695.1	PDT001210210.1	SAMN17024874	GCA_021597105.1
PDS000101695.1	PDT001210220.1	SAMN17024865	GCA_021596845.1
PDS000101957.1	PDT001211837.1	SAMN12125866	GCA_021592465.1
PDS000101957.1	PDT001211895.1	SAMN12125880	NULL
PDS000101959.1	PDT001211726.1	SAMN16632651	NULL
PDS000101959.1	PDT001211736.1	SAMN16632645	NULL
PDS000101963.1	PDT001211839.1	SAMN12125864	GCA_021592425.1
PDS000101963.1	PDT001211899.1	SAMN12125876	GCA_021591605.1
PDS000101964.1	PDT001211751.1	SAMN22305136	NULL
PDS000101964.1	PDT001211764.1	SAMN22305124	NULL
PDS000101966.1	PDT001211409.1	SAMD00109115	NULL
PDS000101966.1	PDT001211410.1	SAMD00109116	NULL
PDS000101967.1	PDT001211894.1	SAMN12125899	NULL
PDS000101967.1	PDT001211910.1	SAMN12125908	NULL
PDS000101709.1	PDT001210154.1	SAMN17024922	GCA_021598285.1
PDS000101709.1	PDT001210292.1	SAMN17024924	GCA_021595225.1
PDS000101722.1	PDT001207441.1	SAMN24249289	NULL
PDS000101722.1	PDT001207553.1	SAMN24249554	NULL
PDS000101726.1	PDT001207423.1	SAMN24249296	NULL
PDS000101726.1	PDT001207555.1	SAMN24249552	NULL
PDS000103049.1	PDT001203160.1	SAMN24045207	NULL
PDS000103049.1	PDT001226306.1	SAMN24538360	NULL
PDS000103041.1	PDT001207627.1	SAMN24249428	NULL
PDS000103041.1	PDT001226312.1	SAMN24538354	NULL
PDS000103029.1	PDT001226052.1	SAMN24538609	NULL
PDS000103029.1	PDT001226058.1	SAMN24538604	NULL
PDS000103030.1	PDT001207591.1	SAMN24249519	NULL
PDS000103030.1	PDT001226390.1	SAMN24538582	NULL
PDS000103031.1	PDT001207660.1	SAMN24249369	NULL
PDS000103031.1	PDT001226397.1	SAMN24538577	NULL
PDS000103032.1	PDT001226243.1	SAMN24538551	NULL
PDS000103032.1	PDT001226371.1	SAMN24538316	NULL
PDS000103034.1	PDT001226413.1	SAMN24538533	NULL
PDS000103034.1	PDT001226427.1	SAMN24538520	NULL
PDS000103035.1	PDT001226418.1	SAMN24538528	NULL
PDS000103035.1	PDT001226420.1	SAMN24538527	NULL
PDS000112388.1	PDT001013350.1	SAMEA6657167	GCA_021662435.1
PDS000112388.1	PDT001348589.1	SAMEA5205679	NULL
PDS000103036.1	PDT001226433.1	SAMN24538515	NULL
PDS000103036.1	PDT001226444.1	SAMN24538441	NULL
PDS000103037.1	PDT001165608.1	SAMN22660486	GCA_028063095.1
PDS000103037.1	PDT001226452.1	SAMN24538434	NULL
PDS000103039.1	PDT001226280.1	SAMN24538386	NULL
PDS000103039.1	PDT001226471.1	SAMN24538378	NULL
PDS000117127.1	PDT001406428.1	SAMN30313632	GCA_024829495.1
PDS000117127.1	PDT001406430.1	SAMN30313630	GCA_024829455.1
PDS000103040.1	PDT001226222.1	SAMN24538743	NULL
PDS000103040.1	PDT001226501.1	SAMN24538355	NULL
PDS000103050.1	PDT001203109.1	SAMN24045104	NULL
PDS000103050.1	PDT001226290.1	SAMN24538375	NULL
PDS000103042.1	PDT001226315.1	SAMN24538351	NULL
PDS000103042.1	PDT001226316.1	SAMN24538350	NULL
PDS000103043.1	PDT001226217.1	SAMN24538325	NULL
PDS000103043.1	PDT001226366.1	SAMN24538662	NULL
PDS000103046.1	PDT001207679.1	SAMN24249324	NULL
PDS000103046.1	PDT001226408.1	SAMN24538304	NULL
PDS000103047.1	PDT001203082.1	SAMN24045164	NULL
PDS000103047.1	PDT001226259.1	SAMN24538291	NULL
PDS000117123.1	PDT001346427.1	SAMN11110616	GCA_023937485.1
PDS000117123.1	PDT001406378.1	SAMN30313544	GCA_024836805.1
PDS000101994.1	PDT001211680.1	SAMN16632693	GCA_021592995.1
PDS000101994.1	PDT001211681.1	SAMN16632692	GCA_021593145.1
PDS000102768.1	PDT001222036.1	SAMN17290589	GCA_021587885.1
PDS000102768.1	PDT001222124.1	SAMN17311389	GCA_021586055.1
PDS000102775.1	PDT001221908.1	SAMN16203170	GCA_021590525.1
PDS000102775.1	PDT001222164.1	SAMN17311353	GCA_021584975.1
PDS000102765.1	PDT001221942.1	SAMN16203200	GCA_021589805.1
PDS000102765.1	PDT001222137.1	SAMN17311377	GCA_021585995.1
PDS000100575.1	PDT001196988.1	SAMEA9459754	GCA_021610405.1
PDS000100575.1	PDT001196989.1	SAMEA9459755	GCA_021610385.1
PDS000101702.1	PDT001210229.1	SAMN17025047	GCA_021596665.1
PDS000101702.1	PDT001210233.1	SAMN17025043	GCA_021596565.1
PDS000100727.1	PDT001198186.1	SAMD00397926	GCA_021610185.1
PDS000100727.1	PDT001198190.1	SAMD00397930	GCA_021603885.1
PDS000140010.1	PDT001251601.1	SAMN19112936	GCA_022341175.1
PDS000140010.1	PDT001667548.1	SAMN19112930	GCA_029409495.1
PDS000145476.1	PDT001094430.1	SAMN20344477	GCA_021645985.1
PDS000145476.1	PDT001728997.1	SAMN20344477	GCA_029961265.1
PDS000141045.1	PDT001265084.1	SAMN26226219	GCA_022569995.1
PDS000141045.1	PDT001677634.1	SAMEA2472084	NULL
PDS000097577.1	PDT001159212.1	SAMN22334973	GCA_021643525.1
PDS000097577.1	PDT001159214.1	SAMN22334971	GCA_021643305.1
PDS000098880.1	PDT001175389.1	SAMN23099159	GCA_021614675.1
PDS000098880.1	PDT001175390.1	SAMN23099158	GCA_021614635.1
PDS000101718.1	PDT001210746.1	SAMEA7087564	NULL
PDS000101718.1	PDT001210749.1	SAMEA7087567	NULL
PDS000112177.1	PDT001346884.1	SAMN11339126	GCA_023908295.1
PDS000112177.1	PDT001346885.1	SAMN11339125	GCA_023908345.1
PDS000098884.1	PDT001171793.1	SAMN22889901	GCA_021642505.1
PDS000098884.1	PDT001175555.1	SAMN23168017	GCA_021614535.1
PDS000092752.1	PDT001087678.1	SAMN20032784	GCA_021653455.1
PDS000092752.1	PDT001087786.1	SAMN20032860	GCA_021651315.1
PDS000101349.1	PDT000686156.1	SAMN12250980	GCA_010605325.1
PDS000101349.1	PDT001203218.1	SAMN24045125	NULL
PDS000100724.1	PDT001198194.1	SAMD00397934	GCA_021610085.1
PDS000100724.1	PDT001198196.1	SAMD00397936	GCA_021610045.1
PDS000101341.1	PDT001203031.1	SAMN24045085	NULL
PDS000101341.1	PDT001203224.1	SAMN24045022	NULL
PDS000062500.1	PDT000733257.1	SAMN14792100	GCA_021705695.1
PDS000062500.1	PDT000733259.1	SAMN14792098	GCA_021705675.1
PDS000101343.1	PDT001203053.1	SAMN24045065	NULL
PDS000101343.1	PDT001203058.1	SAMN24045025	NULL
PDS000101039.1	PDT001200975.1	SAMD00396876	GCA_021603385.1
PDS000101039.1	PDT001200976.1	SAMD00396877	GCA_021603355.1
PDS000101041.1	PDT001200557.1	SAMEA5800713	NULL
PDS000101041.1	PDT001200622.1	SAMEA5800742	NULL
PDS000101042.1	PDT000944436.1	SAMEA7472211	NULL
PDS000101042.1	PDT001200631.1	SAMEA5800745	NULL
PDS000101043.1	PDT001200584.1	SAMEA5800721	NULL
PDS000101043.1	PDT001200587.1	SAMEA5800722	NULL
PDS000101044.1	PDT001200564.1	SAMEA5800715	NULL
PDS000101044.1	PDT001200568.1	SAMEA5800716	NULL
PDS000101706.1	PDT001210074.1	SAMN17025054	GCA_021600965.1
PDS000101706.1	PDT001210232.1	SAMN17025044	GCA_021596605.1
PDS000101704.1	PDT001210085.1	SAMN17024898	GCA_021600945.1
PDS000101704.1	PDT001210165.1	SAMN17024912	GCA_021598065.1
PDS000101691.1	PDT001210060.1	SAMN17025067	GCA_021600745.1
PDS000101691.1	PDT001210289.1	SAMN17024927	GCA_021595465.1
PDS000112296.1	PDT000755715.1	SAMEA5209936	NULL
PDS000112296.1	PDT001346671.1	SAMN11110635	GCA_023916265.1
PDS000101686.1	PDT001210083.1	SAMN17024899	GCA_021599865.1
PDS000101686.1	PDT001210088.1	SAMN17024895	GCA_021599805.1
PDS000056082.1	PDT000673500.1	SAMN11420077	GCA_021707635.1
PDS000056082.1	PDT000673505.1	SAMN11420078	GCA_021707355.1
PDS000112306.1	PDT001346393.1	SAMN11110742	GCA_023936165.1
PDS000112306.1	PDT001346584.1	SAMN11110739	GCA_023937285.1
PDS000101658.1	PDT001207601.1	SAMN24249510	NULL
PDS000101658.1	PDT001207670.1	SAMN24249360	NULL
PDS000101659.1	PDT001207468.1	SAMN24249486	NULL
PDS000101659.1	PDT001207489.1	SAMN24249352	NULL
PDS000101661.1	PDT001203223.1	SAMN24045031	NULL
PDS000101661.1	PDT001207541.1	SAMN24249449	NULL
PDS000101662.1	PDT001203095.1	SAMN24045152	NULL
PDS000101662.1	PDT001207709.1	SAMN24249412	NULL
PDS000101663.1	PDT001207582.1	SAMN24249285	NULL
PDS000101663.1	PDT001207713.1	SAMN24249408	NULL
PDS000136528.1	PDT000411709.1	SAMN07424031	GCA_003836965.1
PDS000136528.1	PDT001615397.1	SAMN18631040	GCA_028609145.1
PDS000134575.1	PDT001383401.1	SAMN27568272	GCA_024615745.1
PDS000134575.1	PDT001593687.1	SAMN32646814	NULL
PDS000103052.1	PDT001203080.1	SAMN24045166	NULL
PDS000103052.1	PDT001226263.1	SAMN24538402	NULL
PDS000101668.1	PDT001207464.1	SAMN24249489	NULL
PDS000101668.1	PDT001207659.1	SAMN24249370	NULL
PDS000101671.1	PDT001207651.1	SAMN24249270	NULL
PDS000101671.1	PDT001207730.1	SAMN24249393	NULL
PDS000101672.1	PDT000767755.1	SAMN12501695	GCA_021683035.1
PDS000101672.1	PDT001207662.1	SAMN24249269	NULL
PDS000101673.1	PDT001207516.1	SAMN24249265	NULL
PDS000101673.1	PDT001207577.1	SAMN24249532	NULL
PDS000103028.1	PDT001207432.1	SAMN24249576	NULL
PDS000103028.1	PDT001226041.1	SAMN24538619	NULL
PDS000101677.1	PDT001203196.1	SAMN24045145	NULL
PDS000101677.1	PDT001207440.1	SAMN24249568	NULL
PDS000101682.1	PDT001203062.1	SAMN24045119	NULL
PDS000101682.1	PDT001207650.1	SAMN24249378	NULL
PDS000101993.1	PDT001211849.1	SAMN12125838	GCA_021592405.1
PDS000101993.1	PDT001211854.1	SAMN12125839	GCA_021592305.1
PDS000101685.1	PDT001203125.1	SAMN24045088	NULL
PDS000101685.1	PDT001207536.1	SAMN24249454	NULL
PDS000102774.1	PDT001221991.1	SAMN17256245	GCA_021588805.1
PDS000102774.1	PDT001222117.1	SAMN17311395	GCA_021586235.1
PDS000101687.1	PDT000774248.1	SAMEA4368824	GCA_021670915.1
PDS000101687.1	PDT001210788.1	SAMEA7087606	NULL
PDS000102769.1	PDT001221910.1	SAMN16203213	GCA_021590385.1
PDS000102769.1	PDT001222020.1	SAMN17290574	GCA_021588185.1
PDS000101692.1	PDT001203178.1	SAMN24045038	NULL
PDS000101692.1	PDT001207485.1	SAMN24249356	NULL
PDS000114010.1	PDT001363375.1	SAMN15963247	NULL
PDS000114010.1	PDT001363384.1	SAMN15963259	NULL
PDS000106313.1	PDT001263756.1	SAMN23763326	GCA_022552075.1
PDS000106313.1	PDT001263757.1	SAMN23763324	GCA_022552095.1
PDS000102017.1	PDT001210169.1	SAMN17024846	GCA_021597965.1
PDS000102017.1	PDT001210218.1	SAMN17024867	GCA_021596905.1
PDS000141395.1	PDT001682431.1	SAMN25231178	GCA_029604425.1
PDS000141395.1	PDT001682450.1	SAMN25231196	GCA_029604805.1
PDS000112138.1	PDT000686233.1	SAMN12251047	GCA_010612425.1
PDS000112138.1	PDT001344173.1	SAMN27565775	GCA_023948355.1
PDS000122009.1	PDT001087639.1	SAMN20032759	GCA_021656755.1
PDS000122009.1	PDT001471604.1	SAMN31263383	GCA_025921285.1
PDS000112423.1	PDT001348597.1	SAMEA19879168	NULL
PDS000112423.1	PDT001348598.1	SAMEA19879918	NULL
PDS000112048.1	PDT000754246.1	SAMEA2175147	GCA_021684115.1
PDS000112048.1	PDT001342662.1	SAMEA5412740	NULL
PDS000112049.1	PDT000754245.1	SAMEA2175146	GCA_021684155.1
PDS000112049.1	PDT001342636.1	SAMEA5412712	NULL
PDS000112050.1	PDT000754125.1	SAMEA2146624	GCA_021687035.1
PDS000112050.1	PDT001342641.1	SAMEA5412718	NULL
PDS000112293.1	PDT000755593.1	SAMEA5209770	NULL
PDS000112293.1	PDT001346534.1	SAMN11110631	GCA_023944355.1
PDS000112393.1	PDT001348386.1	SAMN15462082	GCA_024014795.1
PDS000112393.1	PDT001348418.1	SAMN15462087	GCA_024002475.1
PDS000112046.1	PDT001342252.1	SAMN20514467	GCA_023903995.1
PDS000112046.1	PDT001342253.1	SAMN20514466	GCA_023992955.1
PDS000112360.1	PDT001348421.1	SAMN20695847	GCA_024002455.1
PDS000112360.1	PDT001348422.1	SAMN20695846	GCA_024009875.1
PDS000111968.1	PDT001339011.1	SAMN21352638	GCA_024004935.1
PDS000111968.1	PDT001339056.1	SAMN22997001	GCA_024004055.1
PDS000111223.1	PDT001325850.1	SAMN28613855	GCA_023825675.1
PDS000111223.1	PDT001325873.1	SAMN28613877	GCA_023779145.1
PDS000111967.1	PDT001339025.1	SAMN21352625	GCA_024004615.1
PDS000111967.1	PDT001339027.1	SAMN21352623	GCA_024004635.1
PDS000141399.1	PDT001682388.1	SAMN25231133	GCA_029603565.1
PDS000141399.1	PDT001682416.1	SAMN25231160	GCA_029604125.1
PDS000141389.1	PDT001682385.1	SAMN25231130	GCA_029603505.1
PDS000141389.1	PDT001682418.1	SAMN25231163	GCA_029604175.1
PDS000141391.1	PDT001682485.1	SAMN25231227	GCA_029605505.1
PDS000141391.1	PDT001682503.1	SAMN25231248	GCA_029605845.1
PDS000111713.2	PDT001223130.1	SAMN16505635	GCA_021441605.1
PDS000111713.2	PDT001682421.1	SAMN25231165	GCA_029604195.1
PDS000110835.1	PDT001323971.1	SAMN28668601	GCA_023760735.1
PDS000110835.1	PDT001323972.1	SAMN28668600	GCA_023672365.1
PDS000111717.1	PDT001337246.1	SAMN28952165	GCA_023756795.1
PDS000111717.1	PDT001337247.1	SAMN28952160	GCA_023756855.1
PDS000111721.2	PDT000718669.1	SAMN14463699	GCA_011947185.1
PDS000111721.2	PDT001682509.1	SAMN25231113	GCA_029605975.1
PDS000111724.2	PDT001235955.1	SAMN16505633	GCA_021730475.1
PDS000111724.2	PDT001682512.1	SAMN25231114	GCA_029606035.1
PDS000111224.1	PDT001325804.1	SAMN28592065	GCA_023779105.1
PDS000111224.1	PDT001325894.1	SAMN28613858	GCA_023824855.1
PDS000111727.1	PDT000096526.1	SAMN04128748	GCA_001454415.1
PDS000111727.1	PDT001337266.1	SAMN25582457	GCA_023822305.1
PDS000111728.2	PDT001223126.1	SAMN16505637	GCA_021441525.1
PDS000111728.2	PDT001682486.1	SAMN25231231	GCA_029605525.1
PDS000111729.1	PDT001337212.1	SAMN28875103	GCA_023717065.1
PDS000111729.1	PDT001337215.1	SAMN28875108	GCA_023717115.1
PDS000112171.1	PDT000686204.1	SAMN12250920	GCA_010608735.1
PDS000112171.1	PDT001344434.1	SAMN27565511	GCA_023941855.1
PDS000112119.1	PDT001344092.1	SAMN27566033	GCA_023950095.1
PDS000112119.1	PDT001344427.1	SAMN27566016	GCA_023941975.1
PDS000112102.1	PDT001344263.1	SAMN27566228	GCA_023946595.1
PDS000112102.1	PDT001344277.1	SAMN27566215	GCA_023945995.1
PDS000112137.1	PDT000899119.1	SAMN16939982	GCA_021666115.1
PDS000112137.1	PDT001343915.1	SAMN27565810	GCA_023957675.1
PDS000112381.1	PDT000096427.1	SAMN04128670	GCA_001452445.1
PDS000112381.1	PDT001348550.1	SAMEA5205657	NULL
PDS000112303.1	PDT001346407.1	SAMN11110654	GCA_023946295.1
PDS000112303.1	PDT001346519.1	SAMN11110648	GCA_023924465.1
PDS000112142.1	PDT000923463.1	SAMN16982569	GCA_016342945.1
PDS000112142.1	PDT001343611.1	SAMN27565676	GCA_023964655.1
PDS000112100.1	PDT001344005.1	SAMN27566314	GCA_023951995.1
PDS000112100.1	PDT001344007.1	SAMN27566312	GCA_023951915.1
PDS000112117.1	PDT001343846.1	SAMN27566052	GCA_023959595.1
PDS000112117.1	PDT001343851.1	SAMN27566048	GCA_023959435.1
PDS000112288.1	PDT001345854.1	SAMN24018276	GCA_023945575.1
PDS000112288.1	PDT001346377.1	SAMN24018281	GCA_023944295.1
PDS000112140.1	PDT001344229.1	SAMN27565725	GCA_023947215.1
PDS000112140.1	PDT001344230.1	SAMN27565724	GCA_023947275.1
PDS000112169.1	PDT001346962.1	SAMN11339048	GCA_023909885.1
PDS000112169.1	PDT001346964.1	SAMN11339047	GCA_023909895.1
PDS000112170.1	PDT001347120.1	SAMN11338945	GCA_023912355.1
PDS000112170.1	PDT001347121.1	SAMN11338944	GCA_023912375.1
PDS000110836.1	PDT001324165.1	SAMN28668566	GCA_023671425.1
PDS000110836.1	PDT001324166.1	SAMN28668565	GCA_023674645.1
PDS000112172.1	PDT001346899.1	SAMN11339111	GCA_023908625.1
PDS000112172.1	PDT001346943.1	SAMN11339066	GCA_023909505.1
PDS000112163.1	PDT001343858.1	SAMN27566257	GCA_023959315.1
PDS000112163.1	PDT001344170.1	SAMN27565489	GCA_023948515.1
PDS000112139.1	PDT001344210.1	SAMN27565743	GCA_023947595.1
PDS000112139.1	PDT001344226.1	SAMN27565728	GCA_023947375.1
PDS000112149.1	PDT000923353.1	SAMN16982683	GCA_016340085.1
PDS000112149.1	PDT001344361.1	SAMN27565653	GCA_023943755.1
PDS000112025.1	PDT000754257.1	SAMEA2175162	GCA_021683955.1
PDS000112025.1	PDT001342665.1	SAMEA5412743	NULL
PDS000112305.1	PDT001345910.1	SAMN24018269	GCA_023923705.1
PDS000112305.1	PDT001345917.1	SAMN24018263	GCA_023923625.1
PDS000112037.1	PDT001342721.1	SAMN15099841	GCA_023992275.1
PDS000112037.1	PDT001342724.1	SAMN15099846	GCA_023992115.1
PDS000112315.1	PDT001345992.1	SAMN24018233	GCA_023934685.1
PDS000112315.1	PDT001346025.1	SAMN24018230	GCA_023934305.1
PDS000112032.1	PDT000106107.1	SAMD00042491	GCA_001548335.1
PDS000112032.1	PDT001339919.1	SAMD00282188	GCA_023994555.1
PDS000112173.1	PDT001134487.1	SAMN20856493	GCA_020036895.1
PDS000112173.1	PDT001343839.1	SAMN27566059	GCA_023959715.1
PDS000112039.1	PDT000754248.1	SAMEA2175149	GCA_021684055.1
PDS000112039.1	PDT001342664.1	SAMEA5412742	NULL
PDS000103151.1	PDT001207560.1	SAMN24249287	NULL
PDS000103151.1	PDT001226049.1	SAMN24538612	NULL
PDS000112387.1	PDT001349672.1	SAMN26852998	GCA_023928785.1
PDS000112387.1	PDT001349673.1	SAMN26852999	GCA_023928805.1
PDS000041077.1	PDT000444175.1	SAMEA4548073	GCA_021708915.1
PDS000041077.1	PDT000444192.1	SAMEA4548082	GCA_021708935.1
PDS000103439.1	PDT001138736.1	SAMN18912870	GCA_020147905.1
PDS000103439.1	PDT001231430.1	SAMN20156365	GCA_021573275.1
PDS000103372.1	PDT001186437.1	SAMN23245613	GCA_020990445.1
PDS000103372.1	PDT001229767.1	SAMN25226699	GCA_021584635.1
PDS000103162.1	PDT000411626.1	SAMN07424126	GCA_003835295.1
PDS000103162.1	PDT001228301.1	SAMN13234656	GCA_021513395.1
PDS000103163.1	PDT001203142.1	SAMN24045043	NULL
PDS000103163.1	PDT001226059.1	SAMN24538603	NULL
PDS000103164.1	PDT000411656.1	SAMN07424123	GCA_003835905.1
PDS000103164.1	PDT001228305.1	SAMN13234654	GCA_021513475.1
PDS000103165.1	PDT001226085.1	SAMN24538724	NULL
PDS000103165.1	PDT001226087.1	SAMN24538722	NULL
PDS000103167.1	PDT001226101.1	SAMN24538652	NULL
PDS000103167.1	PDT001226107.1	SAMN24538647	NULL
PDS000103168.1	PDT000411653.1	SAMN07424120	GCA_003835835.1
PDS000103168.1	PDT001228307.1	SAMN13234658	GCA_021513515.1
PDS000103149.1	PDT001207643.1	SAMN24249414	NULL
PDS000103149.1	PDT001226037.1	SAMN24538623	NULL
PDS000103150.1	PDT000411661.1	SAMN07424117	GCA_003836005.1
PDS000103150.1	PDT001228310.1	SAMN13234652	GCA_021513575.1
PDS000104277.1	PDT001244040.1	SAMN25524805	GCA_022015935.1
PDS000104277.1	PDT001244041.1	SAMN25524804	GCA_022015975.1
PDS000103152.1	PDT001207695.1	SAMN24249309	NULL
PDS000103152.1	PDT001226214.1	SAMN24538750	NULL
PDS000103153.1	PDT001228316.1	SAMN20309927	GCA_021532885.1
PDS000103153.1	PDT001228323.1	SAMN20309920	GCA_021533075.1
PDS000103154.1	PDT000411650.1	SAMN07424124	GCA_003835785.1
PDS000103154.1	PDT001228303.1	SAMN13234662	GCA_021513435.1
PDS000103155.1	PDT001228315.1	SAMN20309929	GCA_021532875.1
